xyz,time,countryname,countrycode,Education,Unemployment,PovertyRatio,NetMigration,population,GDPpc,GINI,yearcountryWB
5045,2002,Denmark,DNK,-1,-1,-1,46306,5375931,30640.34504,-1,2002DNK
5046,2002,Djibouti,DJI,-1,-1,-1,-8997,746221,-1,40,2002DJI
5047,2002,Dominica,DMA,-1,-1,-1,-1,69824,6562.323474,-1,2002DMA
5048,2002,Dominican Republic,DOM,-1,-1,32.8,-152553,8832285,7006.286074,49.7,2002DOM
5049,2002,Ecuador,ECU,-1,-1,-1,-120002,13072060,6360.968733,-1,2002ECU
5050,2002,"Egypt, Arab Rep.",EGY,-1,10.01000023,-1,-74464,72590118,6209.382241,-1,2002EGY
5051,2002,El Salvador,SLV,-1,5.730000019,-1,-312786,5940303,4712.586437,51.9,2002SLV
5052,2002,Equatorial Guinea,GNQ,-1,-1,-1,50003,666407,15984.2427,-1,2002GNQ
5053,2002,Eritrea,ERI,-1,-1,-1,110001,3614639,1453.333656,-1,2002ERI
5054,2002,Estonia,EST,-1,-1,-1,-18406,1379350,11590.60317,-1,2002EST
5055,2002,Eswatini,SWZ,-1,-1,-1,-46077,1080930,4978.679918,-1,2002SWZ
5056,2002,Ethiopia,ETH,-1,-1,-1,-83182,70497192,528.0645201,-1,2002ETH
5057,2002,Faroe Islands,FRO,-1,-1,-1,-1,47769,-1,-1,2002FRO
5058,2002,Fiji,FJI,-1,-1,39.8,-61797,815691,5750.991919,38.1,2002FJI
5059,2002,Finland,FIN,-1,10.42269993,-1,31935,5200598,28567.1712,-1,2002FIN
5060,2002,France,FRA,-1,8.701700211,-1,493125,61805267,28523.88573,-1,2002FRA
5061,2002,French Polynesia,PYF,-1,11.71000004,-1,77,245006,-1,-1,2002PYF
5062,2002,Gabon,GAB,-1,-1,-1,30783,1294409,14183.62719,-1,2002GAB
5063,2002,"Gambia, The",GMB,-1,-1,-1,-13742,1311349,1226.483477,-1,2002GMB
5064,2002,Georgia,GEO,83.66327667,-1,-1,-277521,4357000,3003.306313,37.2,2002GEO
5065,2002,Germany,DEU,-1,-1,-1,804608,82488495,29326.91207,30,2002DEU
5066,2002,Ghana,GHA,-1,-1,-1,165518,19924522,1920.939582,-1,2002GHA
5067,2002,Gibraltar,GIB,-1,-1,-1,-1,31544,-1,-1,2002GIB
5068,2002,Greece,GRC,-1,9.974599838,-1,113586,10902022,22615.93565,-1,2002GRC
5069,2002,Greenland,GRL,-1,8.819999695,-1,-1,56609,-1,-1,2002GRL
5070,2002,Grenada,GRD,-1,-1,-1,-4132,102100,8013.415808,-1,2002GRD
5071,2002,Guam,GUM,-1,11.39000034,-1,-9556,157175,-1,-1,2002GUM
5072,2002,Guatemala,GTM,13.28248024,-1,-1,-281050,12208848,5068.513574,-1,2002GTM
5073,2002,Guinea,GIN,-1,4.548799992,55.4,-368004,9137345,1228.887439,43,2002GIN
5074,2002,Guinea-Bissau,GNB,-1,-1,64.7,-39899,1293523,1091.333456,35.6,2002GNB
5075,2002,Guyana,GUY,31.19338989,11.81000042,-1,-64249,751884,3903.865768,-1,2002GUY
5076,2002,Haiti,HTI,-1,-1,-1,-139999,8834733,1367.567255,-1,2002HTI
5077,2002,Honduras,HND,-1,4.019999981,-1,-41999,6863157,2775.91144,55.7,2002HND
5078,2002,"Hong Kong SAR, China",HKG,-1,7.28000021,-1,64797,6744100,28288.14003,-1,2002HKG
5079,2002,Hungary,HUN,-1,5.608200073,-1,61589,10158608,14549.58618,-1,2002HUN
5080,2002,Iceland,ISL,-1,2.988199949,-1,2940,287523,32219.72435,-1,2002ISL
5081,2002,India,IND,-1,-1,-1,-1950910,1089807112,2159.359784,-1,2002IND
5082,2002,Indonesia,IDN,-1,6.604000092,-1,-851310,217508059,5033.949128,31.7,2002IDN
5083,2002,"Iran, Islamic Rep.",IRN,-1,12.80000019,-1,-70307,67983330,11369.85004,-1,2002IRN
5084,2002,Iraq,IRQ,-1,-1,-1,-266320,24939299,9020.769442,-1,2002IRQ
5085,2002,Ireland,IRL,-1,4.215400219,-1,199949,3931947,35210.85747,-1,2002IRL
5086,2002,Isle of Man,IMN,-1,0.5,-1,-1,73870,-1,-1,2002IMN
5087,2002,Israel,ISR,-1,12.88799953,-1,102935,6570000,25213.53905,-1,2002ISR
5088,2002,Italy,ITA,-1,9.207500458,-1,1624300,57059007,28641.55815,-1,2002ITA
5089,2002,Jamaica,JAM,-1,14.19050026,19.7,-84638,2695446,6653.939782,48.3,2002JAM
5090,2002,Japan,JPN,-1,5.400000095,-1,164199,127445000,28160.10761,-1,2002JPN
5091,2002,Jordan,JOR,-1,15.30000019,-1,-93897,5287488,6400.539213,37,2002JOR
5092,2002,Kazakhstan,KAZ,-1,-1,44.5,44530,14858948,10225.4459,34.8,2002KAZ
5093,2002,Kenya,KEN,-1,-1,-1,25144,33214009,1734.061105,-1,2002KEN
5094,2002,Kiribati,KIR,-1,-1,-1,-2039,87343,1618.100251,-1,2002KIR
5095,2002,"Korea, Dem. People’s Rep.",PRK,-1,-1,-1,-17190,23336681,-1,-1,2002PRK
5096,2002,"Korea, Rep.",KOR,-1,3.299999952,-1,81291,47644736,20775.10514,-1,2002KOR
5097,2002,Kosovo,XKX,-1,55,-1,-1,1702310,4794.887422,-1,2002XKX
5098,2002,Kuwait,KWT,-1,-1,-1,26500,2143833,57119.74585,-1,2002KWT
5099,2002,Kyrgyz Republic,KGZ,-1,12.55000019,-1,-172911,4990700,1764.905161,30.3,2002KGZ
5100,2002,Lao PDR,LAO,-1,-1,33.5,-148100,5497273,2221.186411,32.6,2002LAO
5101,2002,Latvia,LVA,-1,13.82890034,-1,-72490,2310173,10070.00433,-1,2002LVA
5102,2002,Lebanon,LBN,-1,-1,-1,550110,3522837,10237.89978,-1,2002LBN
5103,2002,Lesotho,LSO,-1,-1,56.6,-40000,1902312,1502.30531,51.6,2002LSO
5104,2002,Liberia,LBR,-1,-1,-1,-50000,3062863,1077.383953,-1,2002LBR
5105,2002,Libya,LBY,-1,-1,-1,-20569,5527515,17010.81358,-1,2002LBY
5106,2002,Liechtenstein,LIE,-1,1.450000048,-1,-1,34018,-1,-1,2002LIE
5107,2002,Lithuania,LTU,-1,13.00800037,-1,-99104,3443067,10494.3551,-1,2002LTU
5108,2002,Luxembourg,LUX,-1,2.620899916,-1,14473,446175,58771.50927,-1,2002LUX
5109,2002,"Macao SAR, China",MAC,-1,6.300000191,-1,46284,448896,37145.41287,-1,2002MAC
5110,2002,Madagascar,MDG,-1,-1,-1,-7500,16765117,1034.924625,-1,2002MDG
5111,2002,Malawi,MWI,-1,-1,-1,-36820,12013711,652.2987927,-1,2002MWI
5112,2002,Malaysia,MYS,-1,3.480000019,5.1,645533,24198811,13626.95549,-1,2002MYS
5113,2002,Maldives,MDV,-1,-1,-1,13811,294341,7892.021729,41.3,2002MDV
5114,2002,Mali,MLI,-1,-1,-1,-67110,11638929,1349.883549,-1,2002MLI
5115,2002,Malta,MLT,-1,-1,-1,5521,395969,20561.66438,-1,2002MLT
5116,2002,Marshall Islands,MHL,-1,-1,-1,-1,52158,2575.481591,-1,2002MHL
5117,2002,Mauritania,MRT,-1,-1,-1,7004,2873228,2192.803843,-1,2002MRT
5118,2002,Mauritius,MUS,-1,-1,-1,-19372,1204621,9409.61765,-1,2002MUS
5119,2002,Mexico,MEX,-1,3.002599955,-1,-2911437,104355608,10901.14826,49,2002MEX
5120,2002,"Micronesia, Fed. Sts.",FSM,-1,-1,-1,-12850,106983,2639.018015,-1,2002FSM
5121,2002,Moldova,MDA,-1,6.800000191,40.4,-12079,3623062,2195.14622,35.8,2002MDA
5122,2002,Monaco,MCO,-1,-1,-1,-1,32629,-1,-1,2002MCO
5123,2002,Mongolia,MNG,-1,-1,-1,-15001,2443659,4053.41888,32.9,2002MNG
5124,2002,Montenegro,MNE,-1,-1,-1,-7999,609828,7100.279851,-1,2002MNE
5125,2002,Morocco,MAR,-1,11.59000015,-1,-654821,29512368,3987.266466,-1,2002MAR
5126,2002,Mozambique,MOZ,-1,-1,54.1,30004,19139658,535.1644476,47,2002MOZ
5127,2002,Myanmar,MMR,-1,-1,-1,-1247687,47140220,1311.63469,-1,2002MMR
5128,2002,Namibia,NAM,-1,-1,-1,-50000,1962147,5218.937283,-1,2002NAM
5129,2002,Nauru,NRU,-1,22.76000023,-1,-1,10080,-1,-1,2002NRU
5130,2002,Nepal,NPL,-1,-1,-1,-797844,24566342,1285.146366,-1,2002NPL
5131,2002,Netherlands,NLD,-1,2.553999901,-1,146020,16148929,33991.05929,-1,2002NLD
5132,2002,New Caledonia,NCL,-1,-1,-1,4771,221490,-1,-1,2002NCL
5133,2002,New Zealand,NZL,-1,5.282000065,-1,134629,3948500,23306.27954,-1,2002NZL
5134,2002,Nicaragua,NIC,-1,-1,-1,-173998,5171734,2858.874193,-1,2002NIC
5135,2002,Niger,NER,-1,-1,-1,-28497,12206002,636.344706,-1,2002NER
5136,2002,Nigeria,NGA,-1,-1,-1,-170000,128666710,2933.196629,-1,2002NGA
5137,2002,North Macedonia,MKD,-1,31.94000053,-1,-14572,2048928,6305.387512,-1,2002MKD
5138,2002,Northern Mariana Islands,MNP,-1,-1,-1,-1,68763,-1,-1,2002MNP
5139,2002,Norway,NOR,-1,4.021900177,-1,67400,4538159,37959.79481,-1,2002NOR
5140,2002,Oman,OMN,-1,-1,-1,15000,2334285,36334.00804,-1,2002OMN
5141,2002,Pakistan,PAK,-1,7.829999924,-1,-671488,144654143,2900.068232,-1,2002PAK
5142,2002,Palau,PLW,-1,-1,-1,-1,19574,11000.64297,-1,2002PLW
5143,2002,Panama,PAN,-1,14.10999966,-1,16119,3149265,8652.410767,56.2,2002PAN
5144,2002,Papua New Guinea,PNG,-1,-1,-1,-1001,5862316,2141.607789,-1,2002PNG
5145,2002,Paraguay,PRY,-1,-1,57.7,-46919,5508611,6296.386735,57.3,2002PRY
5146,2002,Peru,PER,-1,-1,-1,-634999,26601467,5584.343153,53.6,2002PER
5147,2002,Philippines,PHL,-1,11.51000023,-1,-1097371,81352060,3554.911739,-1,2002PHL
5148,2002,Poland,POL,71.89013672,-1,-1,-183471,38230364,11781.05635,34.1,2002POL
5149,2002,Portugal,PRT,16.74171066,4.496600151,-1,178353,10419631,20367.66441,-1,2002PRT
5150,2002,Puerto Rico,PRI,-1,-1,-1,-145704,3823701,27287.67559,-1,2002PRI
5151,2002,Qatar,QAT,-1,-1,-1,213916,645659,91083.79152,-1,2002QAT
5152,2002,Romania,ROU,52.65259933,-1,-1,-468204,21730496,7179.160136,-1,2002ROU
5153,2002,Russian Federation,RUS,89.0769577,7.875,24.6,1735324,145306046,8029.122652,37.3,2002RUS
5154,2002,Rwanda,RWA,-1,0.889999986,-1,-72601,8536205,754.7122077,-1,2002RWA
5155,2002,Samoa,WSM,-1,-1,-1,-15726,176582,3928.899468,40.7,2002WSM
5156,2002,San Marino,SMR,-1,-1,-1,-1,28121,64327.23879,-1,2002SMR
5157,2002,Sao Tome and Principe,STP,-1,17.62999916,-1,-5599,144889,1661.881428,-1,2002STP
5158,2002,Saudi Arabia,SAU,-1,5.269999981,-1,730000,21906308,32262.66055,-1,2002SAU
5159,2002,Senegal,SEN,-1,5.650000095,-1,-151131,10396861,1974.273531,-1,2002SEN
5160,2002,Serbia,SRB,-1,13.80000019,-1,-276331,7496522,6800.878911,32,2002SRB
5161,2002,Seychelles,SYC,46.03646851,9.81000042,-1,2513,83723,14559.34877,-1,2002SYC
5162,2002,Sierra Leone,SLE,-1,-1,-1,500000,4957216,819.0149158,-1,2002SLE
5163,2002,Singapore,SGP,-1,5.650000095,-1,435595,4175950,42374.00148,-1,2002SGP
5164,2002,Sint Maarten (Dutch part),SXM,-1,-1,-1,-1,30777,-1,-1,2002SXM
5165,2002,Slovak Republic,SVK,-1,18.72100067,-1,1199,5376912,13294.49459,-1,2002SVK
5166,2002,Slovenia,SVN,-1,5.921999931,-1,14998,1994530,20305.02222,-1,2002SVN
5167,2002,Solomon Islands,SLB,-1,-1,-1,-4898,435262,1267.963548,-1,2002SLB
5168,2002,Somalia,SOM,-1,-1,-1,-183096,9564167,-1,-1,2002SOM
5169,2002,South Africa,ZAF,47.23958969,33.47330093,-1,596000,47026173,8131.735924,-1,2002ZAF
5170,2002,South Sudan,SSD,-1,-1,-1,432000,7237276,-1,-1,2002SSD
5171,2002,Spain,ESP,-1,-1,-1,2838240,41431558,24363.01492,-1,2002ESP
5172,2002,Sri Lanka,LKA,-1,8.760000229,22.7,-449480,19059300,4601.365393,41,2002LKA
5173,2002,St. Kitts and Nevis,KNA,-1,-1,-1,-1,46641,18493.75154,-1,2002KNA
5174,2002,St. Lucia,LCA,-1,-1,-1,-227,159763,8364.699073,-1,2002LCA
5175,2002,St. Martin (French part),MAF,-1,-1,-1,-1,27450,-1,-1,2002MAF
5176,2002,St. Vincent and the Grenadines,VCT,-1,-1,-1,-5200,108146,6709.313979,-1,2002VCT
5177,2002,Sudan,SDN,-1,-1,-1,-546005,28679565,2016.667389,-1,2002SDN
5178,2002,Suriname,SUR,-1,-1,-1,-9124,483044,8425.614283,-1,2002SUR
5179,2002,Sweden,SWE,-1,4.965099812,-1,141723,8924958,30587.76252,-1,2002SWE
5180,2002,Switzerland,CHE,-1,-1,-1,186125,7284753,37718.30413,-1,2002CHE
5181,2002,Syrian Arab Republic,SYR,10.43196011,11.68000031,-1,-379910,17087901,-1,-1,2002SYR
5182,2002,Tajikistan,TJK,-1,2.5,-1,-82491,6447688,1142.416509,-1,2002TJK
5183,2002,Tanzania,TZA,1.622879982,3.599999905,-1,-295952,36105808,1311.458527,-1,2002TZA
5184,2002,Thailand,THA,-1,1.820000052,32.4,373746,64073164,8160.932736,41.9,2002THA
5185,2002,Timor-Leste,TLS,-1,-1,-1,4020,923825,2612.690456,-1,2002TLS
5186,2002,Togo,TGO,-1,-1,-1,-9999,5251472,929.4546481,-1,2002TGO
5187,2002,Tonga,TON,-1,-1,-1,-8129,99184,4013.365399,-1,2002TON
5188,2002,Trinidad and Tobago,TTO,-1,10.39000034,-1,-13159,1277837,16828.10938,-1,2002TTO
5189,2002,Tunisia,TUN,-1,14.55000019,-1,-139045,9864326,6446.87417,-1,2002TUN
5190,2002,Turkey,TUR,-1,10.3579998,-1,-39997,65143054,9330.147783,41.4,2002TUR
5191,2002,Turkmenistan,TKM,-1,-1,-1,-125883,4610002,4498.820069,-1,2002TKM
5192,2002,Turks and Caicos Islands,TCA,-1,6.179999828,-1,-1,21742,-1,-1,2002TCA
5193,2002,Tuvalu,TUV,-1,6.53000021,-1,-1,9635,2685.576864,-1,2002TUV
5194,2002,Uganda,UGA,6.453939915,-1,38.8,-5000,25718048,923.7649955,45.2,2002UGA
5195,2002,Ukraine,UKR,-1,10.13560009,83.3,-165445,48202500,4628.037293,29,2002UKR
5196,2002,United Arab Emirates,ARE,-1,-1,-1,1161000,3507232,78934.63552,-1,2002ARE
5197,2002,United Kingdom,GBR,-1,-1,-1,968350,59370479,28806.88884,-1,2002GBR
5198,2002,United States,USA,-1,5.783199787,-1,5206538,287625193,38166.03784,-1,2002USA
5199,2002,Uruguay,URY,-1,16.90999985,-1,-104000,3327773,9383.944474,-1,2002URY
5200,2002,Uzbekistan,UZB,-1,0.400000006,-1,-242297,25271850,2178.386398,33,2002UZB
5201,2002,Vanuatu,VUT,-1,-1,-1,-502,193956,2030.39455,-1,2002VUT
5202,2002,"Venezuela, RB",VEN,-1,16.17000008,41.1,-7648,25408700,10775.3484,50.6,2002VEN
5203,2002,Vietnam,VNM,-1,2.119999886,-1,-672334,81956496,2332.581237,37,2002VNM
5204,2002,Virgin Islands (U.S.),VIR,-1,-1,-1,-5272,108510,-1,-1,2002VIR
5205,2002,West Bank and Gaza,PSE,-1,31.22220039,-1,-190000,3075373,3031.451816,-1,2002PSE
5206,2002,"Yemen, Rep.",YEM,-1,-1,-1,-112150,18919179,3267.086923,-1,2002YEM
5207,2002,Zambia,ZMB,-1,-1,-1,-93014,11120409,1804.284491,42.1,2002ZMB
5208,2002,Zimbabwe,ZWE,10.35750961,-1,-1,-350001,12500525,2130.102066,-1,2002ZWE
5209,2003,Afghanistan,AFG,-1,-1,-1,-1,23064851,909.8625576,-1,2003AFG
5210,2003,Albania,ALB,-1,15,-1,-1,3039616,4994.524066,-1,2003ALB
5211,2003,Algeria,DZA,-1,23.71999931,-1,-1,32403514,9621.160947,-1,2003DZA
5212,2003,American Samoa,ASM,-1,-1,-1,-1,59117,-1,-1,2003ASM
5213,2003,Andorra,AND,-1,-1,-1,-1,73182,-1,-1,2003AND
5214,2003,Angola,AGO,-1,-1,-1,-1,18203369,3590.407916,-1,2003AGO
5215,2003,Antigua and Barbuda,ATG,-1,-1,-1,-1,87293,15479.22185,-1,2003ATG
5216,2003,Argentina,ARG,42.15663147,15.35999966,-1,-1,38309379,11217.57193,50.7,2003ARG
5217,2003,Armenia,ARM,-1,-1,-1,-1,3017806,3531.968643,33,2003ARM
5218,2003,Aruba,ABW,-1,-1,-1,-1,97017,31318.03675,-1,2003ABW
5219,2003,Australia,AUS,-1,5.92869997,-1,-1,19895400,29678.48929,33.5,2003AUS
5220,2003,Austria,AUT,-1,-1,-1,-1,8121423,32106.466,29.5,2003AUT
5221,2003,Azerbaijan,AZE,-1,-1,-1,-1,8234100,4945.907916,26.8,2003AZE
5222,2003,"Bahamas, The",BHS,-1,10.84000015,-1,-1,315746,27194.14815,-1,2003BHS
5223,2003,Bahrain,BHR,-1,-1,-1,-1,778711,36258.09248,-1,2003BHR
5224,2003,Bangladesh,BGD,-1,4.320000172,-1,-1,139019001,1491.023592,-1,2003BGD
5225,2003,Barbados,BRB,-1,11,-1,-1,272258,12955.08891,-1,2003BRB
5226,2003,Belarus,BLR,-1,3.099999905,27.1,-1,9796749,7628.061573,28.8,2003BLR
5227,2003,Belgium,BEL,-1,-1,-1,-1,10376133,31054.30539,28.1,2003BEL
5228,2003,Belize,BLZ,-1,-1,-1,-1,269130,6474.721507,-1,2003BLZ
5229,2003,Benin,BEN,-1,-1,-1,-1,7520555,1456.364545,38.6,2003BEN
5230,2003,Bermuda,BMU,-1,-1,-1,-1,63325,45797.32036,-1,2003BMU
5231,2003,Bhutan,BTN,-1,1.799999952,-1,-1,623434,3524.926753,40.9,2003BTN
5232,2003,Bolivia,BOL,-1,-1,-1,-1,8810420,3753.050865,-1,2003BOL
5233,2003,Bosnia and Herzegovina,BIH,-1,-1,-1,-1,3779247,5348.960312,-1,2003BIH
5234,2003,Botswana,BWA,-1,23.79999924,-1,-1,1804339,9117.835295,-1,2003BWA
5235,2003,Brazil,BRA,-1,9.991000175,-1,-1,182482149,9690.072499,57.6,2003BRA
5236,2003,British Virgin Islands,VGB,-1,-1,-1,-1,22000,-1,-1,2003VGB
5237,2003,Brunei Darussalam,BRN,-1,-1,-1,-1,353389,71337.23521,-1,2003BRN
5238,2003,Bulgaria,BGR,-1,-1,-1,-1,7775327,8343.149057,-1,2003BGR
5239,2003,Burkina Faso,BFA,-1,2.779999971,51.1,-1,12654621,993.2680608,43.3,2003BFA
5240,2003,Burundi,BDI,-1,-1,-1,-1,6953113,582.2424671,-1,2003BDI
5241,2003,Cabo Verde,CPV,-1,-1,-1,-1,460147,3412.642078,-1,2003CPV
5242,2003,Cambodia,KHM,-1,-1,50.2,-1,12853124,1366.004185,-1,2003KHM
5243,2003,Cameroon,CMR,-1,-1,-1,-1,16513822,2300.104376,-1,2003CMR
5244,2003,Canada,CAN,-1,7.573800087,-1,-1,31676000,32189.0616,-1,2003CAN
5245,2003,Cayman Islands,CYM,-1,3.609999895,-1,-1,46028,48900.83388,-1,2003CYM
5246,2003,Central African Republic,CAF,-1,-1,-1,-1,3981665,659.1810977,43.6,2003CAF
5247,2003,Chad,TCD,-1,-1,-1,-1,9353201,1033.583468,39.8,2003TCD
5248,2003,Channel Islands,CHI,-1,-1,-1,-1,152038,-1,-1,2003CHI
5249,2003,Chile,CHL,-1,-1,35.4,-1,15799542,10858.80143,51.5,2003CHL
5250,2003,China,CHN,-1,4.300000191,-1,-1,1288400000,3961.273893,-1,2003CHN
5251,2003,Colombia,COL,-1,14.18900013,-1,-1,42152151,7192.376678,53.4,2003COL
5252,2003,Comoros,COM,-1,-1,-1,-1,583211,1993.76013,-1,2003COM
5253,2003,"Congo, Dem. Rep.",COD,-1,-1,-1,-1,51390033,469.0582365,-1,2003COD
5254,2003,"Congo, Rep.",COG,-1,-1,-1,-1,3502519,3791.129803,-1,2003COG
5255,2003,Costa Rica,CRI,-1,6.558000088,-1,-1,4125971,8793.383171,49.3,2003CRI
5256,2003,Cote d'Ivoire,CIV,-1,-1,-1,-1,17679355,2268.272292,-1,2003CIV
5257,2003,Croatia,HRV,-1,13.92380047,-1,-1,4440000,13126.00957,-1,2003HRV
5258,2003,Cuba,CUB,-1,2.329999924,-1,-1,11244885,-1,-1,2003CUB
5259,2003,Curacao,CUW,-1,-1,-1,-1,131897,-1,-1,2003CUW
5260,2003,Cyprus,CYP,-1,-1,-1,-1,993563,24300.46323,-1,2003CYP
5261,2003,Czech Republic,CZE,-1,-1,-1,-1,10193998,19424.75471,-1,2003CZE
5262,2003,Denmark,DNK,84.26316833,-1,-1,-1,5390574,30784.13522,25.6,2003DNK
5263,2003,Djibouti,DJI,-1,-1,-1,-1,758615,-1,-1,2003DJI
5264,2003,Dominica,DMA,-1,-1,-1,-1,70093,7091.105035,-1,2003DMA
5265,2003,Dominican Republic,DOM,-1,6.937699795,41.5,-1,8967760,6943.330205,52.1,2003DOM
5266,2003,Ecuador,ECU,-1,5.66230011,-1,-1,13289601,6555.372742,53.4,2003ECU
5267,2003,"Egypt, Arab Rep.",EGY,-1,11.01000023,-1,-1,73981942,6412.497168,-1,2003EGY
5268,2003,El Salvador,SLV,-1,6.260000229,-1,-1,5971535,4856.115876,50.4,2003SLV
5269,2003,Equatorial Guinea,GNQ,-1,-1,-1,-1,694611,17823.75329,-1,2003GNQ
5270,2003,Eritrea,ERI,-1,-1,-1,-1,3738265,1395.231872,-1,2003ERI
5271,2003,Estonia,EST,-1,-1,-1,-1,1370720,13063.80803,37.2,2003EST
5272,2003,Eswatini,SWZ,-1,-1,-1,-1,1087392,5243.645711,-1,2003SWZ
5273,2003,Ethiopia,ETH,-1,-1,-1,-1,72545144,512.0775458,-1,2003ETH
5274,2003,Faroe Islands,FRO,-1,3.849999905,-1,-1,47974,-1,-1,2003FRO
5275,2003,Fiji,FJI,-1,8.220000267,-1,-1,816628,5917.528964,-1,2003FJI
5276,2003,Finland,FIN,64.39629364,10.46930027,-1,-1,5213014,28982.92386,27.7,2003FIN
5277,2003,France,FRA,-1,8.306500435,-1,-1,62244886,28139.55706,31.4,2003FRA
5278,2003,French Polynesia,PYF,-1,-1,-1,-1,248499,-1,-1,2003PYF
5279,2003,Gabon,GAB,-1,-1,-1,-1,1328146,14415.83666,-1,2003GAB
5280,2003,"Gambia, The",GMB,-1,-1,-1,-1,1354194,1294.582639,47.3,2003GMB
5281,2003,Georgia,GEO,-1,11.51000023,-1,-1,4301000,3446.218883,36.7,2003GEO
5282,2003,Germany,DEU,-1,-1,-1,-1,82534176,29987.9125,30.3,2003DEU
5283,2003,Ghana,GHA,-1,-1,-1,-1,20446782,2008.478808,-1,2003GHA
5284,2003,Gibraltar,GIB,-1,-1,-1,-1,31720,-1,-1,2003GIB
5285,2003,Greece,GRC,-1,9.412099838,-1,-1,10928070,23868.52441,32.8,2003GRC
5286,2003,Greenland,GRL,-1,10.30000019,-1,-1,56765,-1,-1,2003GRL
5287,2003,Grenada,GRD,-1,-1,-1,-1,102375,8922.685347,-1,2003GRD
5288,2003,Guam,GUM,-1,-1,-1,-1,157714,-1,-1,2003GUM
5289,2003,Guatemala,GTM,-1,2.806799889,-1,-1,12500478,5176.757816,-1,2003GTM
5290,2003,Guinea,GIN,-1,-1,-1,-1,9309848,1245.527824,-1,2003GIN
5291,2003,Guinea-Bissau,GNB,-1,-1,-1,-1,1321202,1095.971555,-1,2003GNB
5292,2003,Guyana,GUY,-1,-1,-1,-1,751857,3956.679742,-1,2003GUY
5293,2003,Haiti,HTI,-1,-1,-1,-1,8976552,1377.794774,-1,2003HTI
5294,2003,Honduras,HND,-1,5.300000191,-1,-1,7033821,2888.183786,58.1,2003HND
5295,2003,"Hong Kong SAR, China",HKG,-1,7.860000134,-1,-1,6730800,29792.79155,-1,2003HKG
5296,2003,Hungary,HUN,-1,-1,-1,-1,10129552,15467.23972,-1,2003HUN
5297,2003,Iceland,ISL,-1,3.997100115,-1,-1,289521,32338.18248,26.8,2003ISL
5298,2003,India,IND,-1,-1,-1,-1,1108027848,2336.473108,-1,2003IND
5299,2003,Indonesia,IDN,-1,6.65749979,-1,-1,220545214,5305.683329,31.8,2003IDN
5300,2003,"Iran, Islamic Rep.",IRN,-1,-1,-1,-1,68812713,12457.5045,-1,2003IRN
5301,2003,Iraq,IRQ,-1,-1,-1,-1,25627626,5989.836848,-1,2003IRQ
5302,2003,Ireland,IRL,-1,4.478099823,-1,-1,3996521,36235.37686,32.9,2003IRL
5303,2003,Isle of Man,IMN,-1,0.800000012,-1,-1,74587,-1,-1,2003IMN
5304,2003,Israel,ISR,-1,13.50500011,-1,-1,6689700,23799.09028,-1,2003ISR
5305,2003,Italy,ITA,-1,8.865699768,-1,-1,57313203,29079.30722,34.9,2003ITA
5306,2003,Jamaica,JAM,-1,11.73999977,19.1,-1,2712511,6991.180735,-1,2003JAM
5307,2003,Japan,JPN,-1,5.300000191,-1,-1,127718000,28921.59692,-1,2003JPN
5308,2003,Jordan,JOR,1.40941,14.5,-1,-1,5396774,6662.112162,-1,2003JOR
5309,2003,Kazakhstan,KAZ,-1,-1,37.5,-1,14909018,11360.99333,33.7,2003KAZ
5310,2003,Kenya,KEN,-1,-1,-1,-1,34130852,1771.60072,-1,2003KEN
5311,2003,Kiribati,KIR,-1,-1,-1,-1,88895,1654.086281,-1,2003KIR
5312,2003,"Korea, Dem. People’s Rep.",PRK,-1,-1,-1,-1,23538540,-1,-1,2003PRK
5313,2003,"Korea, Rep.",KOR,-1,3.599999905,-1,-1,47892330,21374.49678,-1,2003KOR
5314,2003,Kosovo,XKX,-1,49.70000076,-1,-1,1703466,5179.441965,29,2003XKX
5315,2003,Kuwait,KWT,-1,-1,-1,-1,2169118,67552.42741,-1,2003KWT
5316,2003,Kyrgyz Republic,KGZ,-1,9.920000076,-1,-1,5043300,1906.556261,28.7,2003KGZ
5317,2003,Lao PDR,LAO,-1,-1,-1,-1,5579656,2367.445811,-1,2003LAO
5318,2003,Latvia,LVA,-1,12.06110001,-1,-1,2287955,11026.60061,-1,2003LVA
5319,2003,Lebanon,LBN,-1,-1,-1,-1,3701464,10258.84519,-1,2003LBN
5320,2003,Lesotho,LSO,-1,-1,-1,-1,1918097,1588.945111,-1,2003LSO
5321,2003,Liberia,LBR,-1,-1,-1,-1,3116233,754.4660265,-1,2003LBR
5322,2003,Libya,LBY,-1,-1,-1,-1,5615952,19299.51646,-1,2003LBY
5323,2003,Liechtenstein,LIE,-1,2.109999895,-1,-1,34321,-1,-1,2003LIE
5324,2003,Lithuania,LTU,-1,12.87450027,-1,-1,3415213,12067.68543,-1,2003LTU
5325,2003,Luxembourg,LUX,50.52935028,3.674999952,-1,-1,451630,60035.19605,30.2,2003LUX
5326,2003,"Macao SAR, China",MAC,-1,6,-1,-1,460147,41266.82439,-1,2003MAC
5327,2003,Madagascar,MDG,-1,5.010000229,-1,-1,17279141,1124.373507,-1,2003MDG
5328,2003,Malawi,MWI,-1,-1,-1,-1,12336687,684.8543688,-1,2003MWI
5329,2003,Malaysia,MYS,-1,3.609999895,-1,-1,24688703,14411.45765,-1,2003MYS
